182,1
183,4
185,9
186,6
187,8
188,7
189,2
190,5
191,10
192,8
193,4
194,10
196,8
197,3
198,10
199,2
200,4
201,5
202,9
203,5
204,10
205,10
206,7
207,5
209,6
211,1
213,6
214,5
215,10
217,2
218,5
219,10
220,10
221,8
222,6
223,5
225,2
226,5
227,1
228,6
229,4
231,5
232,8
233,3
234,8
236,4
238,10
239,1
240,9
241,8
242,10
243,9
244,2
245,9
246,7
247,6
249,9
250,2
251,5
252,9
253,10
254,2
255,9
256,9
257,7
259,9
261,10
262,5
263,8
264,8
265,7
267,10
269,1
270,4
271,2
272,-1
273,2
274,4
275,2
276,9
277,3
278,8
